Time,,,HRV
3/19/2019,3:26:40,PM,56
3/19/2019,3:26:41,PM,56
3/19/2019,3:26:42,PM,56
3/19/2019,3:26:43,PM,56
3/19/2019,3:26:44,PM,56
3/19/2019,3:26:45,PM,56
3/19/2019,3:26:46,PM,56
3/19/2019,3:26:47,PM,56
3/19/2019,3:26:48,PM,56
3/19/2019,3:26:49,PM,56
3/19/2019,3:26:50,PM,56
3/19/2019,3:26:51,PM,56
3/19/2019,3:26:52,PM,56
3/19/2019,3:26:53,PM,56
3/19/2019,3:26:54,PM,55
3/19/2019,3:26:55,PM,55
3/19/2019,3:26:56,PM,55
3/19/2019,3:26:57,PM,55
3/19/2019,3:26:58,PM,54
3/19/2019,3:26:59,PM,54
3/19/2019,3:27:00,PM,54
3/19/2019,3:27:01,PM,54
3/19/2019,3:27:02,PM,55
3/19/2019,3:27:03,PM,55
3/19/2019,3:27:04,PM,55
3/19/2019,3:27:05,PM,55
3/19/2019,3:27:06,PM,55
3/19/2019,3:27:07,PM,55
3/19/2019,3:27:08,PM,55
3/19/2019,3:27:09,PM,55
3/19/2019,3:27:10,PM,55
3/19/2019,3:27:11,PM,55
3/19/2019,3:27:12,PM,55
3/19/2019,3:27:13,PM,55
3/19/2019,3:27:14,PM,55
3/19/2019,3:27:15,PM,55
3/19/2019,3:27:17,PM,55
3/19/2019,3:27:18,PM,55
3/19/2019,3:27:19,PM,55
3/19/2019,3:27:20,PM,56
3/19/2019,3:27:21,PM,56
3/19/2019,3:27:22,PM,56
3/19/2019,3:27:23,PM,56
3/19/2019,3:27:24,PM,56
3/19/2019,3:27:25,PM,56
3/19/2019,3:27:26,PM,56
3/19/2019,3:27:27,PM,57
3/19/2019,3:27:28,PM,57
3/19/2019,3:27:29,PM,58
3/19/2019,3:27:30,PM,58
3/19/2019,3:27:31,PM,58
3/19/2019,3:27:32,PM,58
3/19/2019,3:27:33,PM,57
3/19/2019,3:27:34,PM,57
3/19/2019,3:27:35,PM,57
3/19/2019,3:27:36,PM,57
3/19/2019,3:27:37,PM,58
3/19/2019,3:27:38,PM,58
3/19/2019,3:27:39,PM,58
3/19/2019,3:27:40,PM,58
3/19/2019,3:27:41,PM,59
3/19/2019,3:27:42,PM,59
3/19/2019,3:27:43,PM,59
3/19/2019,3:27:44,PM,59
3/19/2019,3:27:45,PM,59
3/19/2019,3:27:46,PM,59
3/19/2019,3:27:47,PM,58
3/19/2019,3:27:48,PM,58
3/19/2019,3:27:49,PM,58
3/19/2019,3:27:50,PM,58
3/19/2019,3:27:51,PM,58
3/19/2019,3:27:52,PM,58
3/19/2019,3:27:53,PM,58
3/19/2019,3:27:54,PM,58
3/19/2019,3:27:55,PM,58
3/19/2019,3:27:56,PM,58
3/19/2019,3:27:57,PM,58
3/19/2019,3:27:58,PM,58
3/19/2019,3:27:59,PM,58
3/19/2019,3:28:00,PM,57
3/19/2019,3:28:01,PM,57
3/19/2019,3:28:02,PM,58
3/19/2019,3:28:04,PM,58
3/19/2019,3:28:05,PM,58
3/19/2019,3:28:06,PM,58
3/19/2019,3:28:07,PM,58
3/19/2019,3:28:08,PM,58
3/19/2019,3:28:09,PM,58
3/19/2019,3:28:10,PM,58
3/19/2019,3:28:11,PM,58
3/19/2019,3:28:12,PM,58
3/19/2019,3:28:13,PM,58
3/19/2019,3:28:14,PM,59
3/19/2019,3:28:15,PM,60
3/19/2019,3:28:16,PM,60
3/19/2019,3:28:17,PM,60
3/19/2019,3:28:18,PM,61
3/19/2019,3:28:19,PM,61
3/19/2019,3:28:20,PM,61
3/19/2019,3:28:21,PM,61
3/19/2019,3:28:22,PM,62
3/19/2019,3:28:23,PM,62
3/19/2019,3:28:24,PM,63
3/19/2019,3:28:25,PM,62
3/19/2019,3:28:26,PM,63
3/19/2019,3:28:27,PM,63
3/19/2019,3:28:28,PM,64
3/19/2019,3:28:29,PM,65
3/19/2019,3:28:30,PM,65
3/19/2019,3:28:31,PM,65
3/19/2019,3:28:32,PM,66
3/19/2019,3:28:33,PM,66
3/19/2019,3:28:34,PM,66
3/19/2019,3:28:35,PM,66
3/19/2019,3:28:36,PM,66
3/19/2019,3:28:37,PM,66
3/19/2019,3:28:38,PM,66
3/19/2019,3:28:39,PM,66
3/19/2019,3:28:40,PM,66
3/19/2019,3:28:41,PM,65
3/19/2019,3:28:42,PM,65
3/19/2019,3:28:43,PM,66
3/19/2019,3:28:44,PM,66
3/19/2019,3:28:45,PM,66
3/19/2019,3:28:46,PM,66
3/19/2019,3:28:47,PM,67
3/19/2019,3:28:48,PM,67
3/19/2019,3:28:49,PM,67
3/19/2019,3:28:50,PM,67
3/19/2019,3:28:51,PM,67
3/19/2019,3:28:52,PM,67
3/19/2019,3:28:53,PM,68
3/19/2019,3:28:54,PM,68
3/19/2019,3:28:55,PM,68
3/19/2019,3:28:56,PM,68
3/19/2019,3:28:57,PM,68
3/19/2019,3:28:58,PM,69
3/19/2019,3:28:59,PM,69
3/19/2019,3:29:00,PM,69
3/19/2019,3:29:01,PM,69
3/19/2019,3:29:02,PM,70
3/19/2019,3:29:03,PM,70
3/19/2019,3:29:04,PM,70
3/19/2019,3:29:05,PM,69
3/19/2019,3:29:06,PM,69
3/19/2019,3:29:07,PM,69
3/19/2019,3:29:08,PM,69
3/19/2019,3:29:09,PM,69
3/19/2019,3:29:10,PM,69
3/19/2019,3:29:11,PM,69
3/19/2019,3:29:12,PM,69
3/19/2019,3:29:13,PM,69
3/19/2019,3:29:14,PM,69
3/19/2019,3:29:15,PM,69
3/19/2019,3:29:16,PM,69
3/19/2019,3:29:17,PM,69
3/19/2019,3:29:18,PM,70
3/19/2019,3:29:19,PM,70
3/19/2019,3:29:20,PM,70
3/19/2019,3:29:21,PM,70
3/19/2019,3:29:22,PM,70
3/19/2019,3:29:23,PM,70
3/19/2019,3:29:24,PM,70
3/19/2019,3:29:25,PM,70
3/19/2019,3:29:26,PM,70
3/19/2019,3:29:27,PM,70
3/19/2019,3:29:28,PM,70
3/19/2019,3:29:29,PM,70
3/19/2019,3:29:30,PM,70
3/19/2019,3:29:31,PM,70
3/19/2019,3:29:32,PM,70
3/19/2019,3:29:33,PM,70
3/19/2019,3:29:34,PM,69
3/19/2019,3:29:35,PM,69
3/19/2019,3:29:36,PM,69
3/19/2019,3:29:37,PM,69
3/19/2019,3:29:38,PM,69
3/19/2019,3:29:39,PM,69
3/19/2019,3:29:40,PM,69
3/19/2019,3:29:41,PM,69
3/19/2019,3:29:42,PM,69
3/19/2019,3:29:43,PM,68
3/19/2019,3:29:44,PM,68
3/19/2019,3:29:45,PM,68
3/19/2019,3:29:46,PM,68
3/19/2019,3:29:47,PM,68
3/19/2019,3:29:48,PM,68
3/19/2019,3:29:49,PM,69
3/19/2019,3:29:50,PM,69
3/19/2019,3:29:51,PM,69
3/19/2019,3:29:52,PM,69
3/19/2019,3:29:53,PM,69
3/19/2019,3:29:54,PM,69
3/19/2019,3:29:55,PM,69
3/19/2019,3:29:56,PM,69
3/19/2019,3:29:57,PM,69
3/19/2019,3:29:58,PM,69
3/19/2019,3:29:59,PM,69
3/19/2019,3:30:00,PM,69
3/19/2019,3:30:01,PM,68
3/19/2019,3:30:02,PM,68
3/19/2019,3:30:03,PM,68
3/19/2019,3:30:04,PM,68
3/19/2019,3:30:05,PM,68
3/19/2019,3:30:06,PM,68
3/19/2019,3:30:07,PM,68
3/19/2019,3:30:08,PM,68
3/19/2019,3:30:09,PM,67
3/19/2019,3:30:10,PM,67
3/19/2019,3:30:11,PM,66
3/19/2019,3:30:12,PM,65
3/19/2019,3:30:13,PM,65
3/19/2019,3:30:14,PM,64
3/19/2019,3:30:15,PM,64
3/19/2019,3:30:16,PM,63
3/19/2019,3:30:17,PM,63
3/19/2019,3:30:18,PM,63
3/19/2019,3:30:19,PM,63
3/19/2019,3:30:20,PM,62
3/19/2019,3:30:21,PM,62
3/19/2019,3:30:22,PM,61
3/19/2019,3:30:23,PM,61
3/19/2019,3:30:24,PM,61
3/19/2019,3:30:25,PM,61
3/19/2019,3:30:26,PM,61
3/19/2019,3:30:27,PM,61
3/19/2019,3:30:28,PM,61
3/19/2019,3:30:29,PM,61
3/19/2019,3:30:30,PM,60
3/19/2019,3:30:31,PM,60
3/19/2019,3:30:32,PM,60
3/19/2019,3:30:33,PM,59
3/19/2019,3:30:34,PM,58
3/19/2019,3:30:35,PM,58
3/19/2019,3:30:36,PM,58
3/19/2019,3:30:37,PM,58
3/19/2019,3:30:38,PM,58
3/19/2019,3:30:39,PM,58
3/19/2019,3:30:40,PM,58
3/19/2019,3:30:41,PM,58
3/19/2019,3:30:42,PM,58
3/19/2019,3:30:43,PM,58
3/19/2019,3:30:44,PM,58
3/19/2019,3:30:45,PM,58
3/19/2019,3:30:46,PM,58
3/19/2019,3:30:47,PM,59
3/19/2019,3:30:48,PM,58
3/19/2019,3:30:49,PM,58
3/19/2019,3:30:50,PM,58
3/19/2019,3:30:51,PM,58
3/19/2019,3:30:52,PM,58
3/19/2019,3:30:53,PM,58
3/19/2019,3:30:54,PM,58
3/19/2019,3:30:55,PM,58
3/19/2019,3:30:56,PM,57
3/19/2019,3:30:57,PM,57
3/19/2019,3:30:58,PM,57
3/19/2019,3:30:59,PM,57
3/19/2019,3:31:00,PM,57
3/19/2019,3:31:01,PM,57
3/19/2019,3:31:02,PM,57
3/19/2019,3:31:03,PM,57
3/19/2019,3:31:04,PM,56
3/19/2019,3:31:05,PM,55
3/19/2019,3:31:06,PM,55
3/19/2019,3:31:07,PM,55
3/19/2019,3:31:08,PM,55
3/19/2019,3:31:09,PM,54
3/19/2019,3:31:10,PM,54
3/19/2019,3:31:11,PM,54
3/19/2019,3:31:12,PM,54
3/19/2019,3:31:13,PM,54
3/19/2019,3:31:14,PM,54
3/19/2019,3:31:15,PM,54
3/19/2019,3:31:16,PM,54
3/19/2019,3:31:17,PM,54
3/19/2019,3:31:18,PM,54
3/19/2019,3:31:19,PM,53
3/19/2019,3:31:20,PM,53
3/19/2019,3:31:21,PM,53
3/19/2019,3:31:22,PM,53
3/19/2019,3:31:23,PM,53
3/19/2019,3:31:24,PM,52
3/19/2019,3:31:25,PM,51
3/19/2019,3:31:26,PM,51
3/19/2019,3:31:27,PM,51
3/19/2019,3:31:28,PM,51
3/19/2019,3:31:29,PM,50
3/19/2019,3:31:30,PM,50
3/19/2019,3:31:31,PM,50
3/19/2019,3:31:32,PM,50
3/19/2019,3:31:33,PM,50
3/19/2019,3:31:34,PM,50
3/19/2019,3:31:35,PM,50
3/19/2019,3:31:36,PM,49
3/19/2019,3:31:37,PM,49
3/19/2019,3:31:38,PM,49
3/19/2019,3:31:39,PM,49
3/19/2019,3:31:40,PM,49
3/19/2019,3:31:41,PM,49
3/19/2019,3:31:43,PM,49
3/19/2019,3:31:44,PM,49
3/19/2019,3:31:45,PM,49
3/19/2019,3:31:46,PM,49
3/19/2019,3:31:48,PM,49
3/19/2019,3:31:49,PM,49
3/19/2019,3:31:50,PM,50
3/19/2019,3:31:51,PM,50
3/19/2019,3:31:52,PM,50
3/19/2019,3:31:53,PM,50
3/19/2019,3:31:54,PM,50
3/19/2019,3:31:55,PM,50
3/19/2019,3:31:56,PM,50
3/19/2019,3:31:57,PM,50
3/19/2019,3:31:58,PM,50
3/19/2019,3:31:59,PM,50
3/19/2019,3:32:00,PM,50
3/19/2019,3:32:01,PM,50
3/19/2019,3:32:02,PM,50
3/19/2019,3:32:03,PM,50
3/19/2019,3:32:04,PM,51
3/19/2019,3:32:05,PM,51
3/19/2019,3:32:06,PM,51
3/19/2019,3:32:07,PM,51
3/19/2019,3:32:08,PM,51
3/19/2019,3:32:09,PM,51
3/19/2019,3:32:10,PM,51
3/19/2019,3:32:11,PM,50
3/19/2019,3:32:12,PM,50
3/19/2019,3:32:13,PM,51
3/19/2019,3:32:14,PM,51
3/19/2019,3:32:15,PM,51
3/19/2019,3:32:16,PM,51
3/19/2019,3:32:17,PM,51
3/19/2019,3:32:18,PM,51
3/19/2019,3:32:19,PM,51
3/19/2019,3:32:20,PM,51
3/19/2019,3:32:21,PM,51
3/19/2019,3:32:22,PM,51
3/19/2019,3:32:23,PM,51
3/19/2019,3:32:24,PM,51
3/19/2019,3:32:25,PM,51
3/19/2019,3:32:26,PM,50
3/19/2019,3:32:27,PM,50
3/19/2019,3:32:28,PM,50
3/19/2019,3:32:29,PM,49
3/19/2019,3:32:30,PM,49
3/19/2019,3:32:31,PM,48
3/19/2019,3:32:32,PM,48
3/19/2019,3:32:33,PM,48
3/19/2019,3:32:34,PM,48
3/19/2019,3:32:35,PM,48
3/19/2019,3:32:36,PM,48
3/19/2019,3:32:37,PM,47
3/19/2019,3:32:38,PM,47
3/19/2019,3:32:39,PM,47
3/19/2019,3:32:40,PM,48
3/19/2019,3:32:41,PM,48
3/19/2019,3:32:42,PM,48
3/19/2019,3:32:43,PM,48
3/19/2019,3:32:44,PM,48
3/19/2019,3:32:45,PM,48
3/19/2019,3:32:46,PM,47
3/19/2019,3:32:47,PM,47
3/19/2019,3:32:48,PM,47
3/19/2019,3:32:49,PM,47
3/19/2019,3:32:50,PM,47
3/19/2019,3:32:51,PM,47
3/19/2019,3:32:52,PM,47
3/19/2019,3:32:53,PM,47
3/19/2019,3:32:54,PM,46
3/19/2019,3:32:55,PM,46
3/19/2019,3:32:56,PM,46
3/19/2019,3:32:57,PM,46
3/19/2019,3:32:58,PM,46
3/19/2019,3:32:59,PM,46
3/19/2019,3:33:00,PM,45
3/19/2019,3:33:01,PM,45
3/19/2019,3:33:02,PM,45
3/19/2019,3:33:03,PM,45
3/19/2019,3:33:04,PM,44
3/19/2019,3:33:05,PM,44
3/19/2019,3:33:06,PM,44
3/19/2019,3:33:07,PM,44
3/19/2019,3:33:08,PM,44
3/19/2019,3:33:09,PM,44
3/19/2019,3:33:10,PM,44
3/19/2019,3:33:11,PM,44
3/19/2019,3:33:12,PM,44
3/19/2019,3:33:13,PM,44
3/19/2019,3:33:14,PM,44
3/19/2019,3:33:15,PM,44
3/19/2019,3:33:16,PM,44
3/19/2019,3:33:17,PM,45
3/19/2019,3:33:18,PM,45
3/19/2019,3:33:19,PM,44
3/19/2019,3:33:20,PM,44
3/19/2019,3:33:21,PM,45
3/19/2019,3:33:22,PM,45
3/19/2019,3:33:23,PM,45
3/19/2019,3:33:24,PM,45
3/19/2019,3:33:25,PM,45
3/19/2019,3:33:26,PM,45
3/19/2019,3:33:27,PM,45
3/19/2019,3:33:28,PM,45
3/19/2019,3:33:29,PM,45
3/19/2019,3:33:30,PM,45
3/19/2019,3:33:31,PM,45
3/19/2019,3:33:32,PM,45
3/19/2019,3:33:33,PM,45
3/19/2019,3:33:34,PM,46
3/19/2019,3:33:35,PM,47
3/19/2019,3:33:36,PM,47
3/19/2019,3:33:37,PM,47
3/19/2019,3:33:38,PM,47
3/19/2019,3:33:39,PM,47
3/19/2019,3:33:40,PM,47
3/19/2019,3:33:41,PM,47
3/19/2019,3:33:42,PM,47
3/19/2019,3:33:43,PM,47
3/19/2019,3:33:44,PM,47
3/19/2019,3:33:45,PM,47
3/19/2019,3:33:46,PM,47
3/19/2019,3:33:47,PM,47
3/19/2019,3:33:48,PM,47
3/19/2019,3:33:49,PM,47
3/19/2019,3:33:50,PM,47
3/19/2019,3:33:51,PM,46
3/19/2019,3:33:52,PM,47
3/19/2019,3:33:53,PM,46
3/19/2019,3:33:54,PM,46
3/19/2019,3:33:55,PM,46
3/19/2019,3:33:56,PM,46
3/19/2019,3:33:57,PM,46
3/19/2019,3:33:58,PM,46
3/19/2019,3:33:59,PM,46
3/19/2019,3:34:00,PM,46
3/19/2019,3:34:01,PM,46
3/19/2019,3:34:02,PM,46
3/19/2019,3:34:03,PM,46
3/19/2019,3:34:04,PM,46
3/19/2019,3:34:05,PM,45
3/19/2019,3:34:06,PM,45
3/19/2019,3:34:07,PM,45
3/19/2019,3:34:08,PM,45
3/19/2019,3:34:09,PM,45
3/19/2019,3:34:10,PM,44
3/19/2019,3:34:11,PM,45
3/19/2019,3:34:12,PM,45
3/19/2019,3:34:13,PM,45
3/19/2019,3:34:14,PM,45
3/19/2019,3:34:15,PM,45
3/19/2019,3:34:16,PM,45
3/19/2019,3:34:17,PM,45
3/19/2019,3:34:18,PM,45
3/19/2019,3:34:19,PM,45
3/19/2019,3:34:20,PM,45
3/19/2019,3:34:21,PM,45
3/19/2019,3:34:22,PM,44
3/19/2019,3:34:23,PM,43
3/19/2019,3:34:24,PM,43
3/19/2019,3:34:25,PM,43
3/19/2019,3:34:26,PM,43
3/19/2019,3:34:27,PM,43
3/19/2019,3:34:28,PM,42
3/19/2019,3:34:29,PM,42
3/19/2019,3:34:30,PM,43
3/19/2019,3:34:31,PM,43
3/19/2019,3:34:32,PM,43
3/19/2019,3:34:33,PM,43
3/19/2019,3:34:34,PM,43
3/19/2019,3:34:35,PM,43
3/19/2019,3:34:36,PM,42
3/19/2019,3:34:37,PM,43
3/19/2019,3:34:38,PM,43
3/19/2019,3:34:39,PM,43
3/19/2019,3:34:40,PM,43
3/19/2019,3:34:41,PM,43
3/19/2019,3:34:42,PM,43
3/19/2019,3:34:43,PM,43
3/19/2019,3:34:44,PM,42
3/19/2019,3:34:45,PM,42
3/19/2019,3:34:46,PM,42
3/19/2019,3:34:47,PM,42
3/19/2019,3:34:48,PM,42
3/19/2019,3:34:49,PM,42
3/19/2019,3:34:50,PM,42
3/19/2019,3:34:51,PM,42
3/19/2019,3:34:52,PM,42
3/19/2019,3:34:53,PM,42
3/19/2019,3:34:54,PM,43
3/19/2019,3:34:55,PM,43
3/19/2019,3:34:56,PM,43
3/19/2019,3:34:57,PM,43
3/19/2019,3:34:58,PM,43
3/19/2019,3:34:59,PM,43
3/19/2019,3:35:00,PM,43
3/19/2019,3:35:01,PM,43
3/19/2019,3:35:02,PM,43
3/19/2019,3:35:03,PM,43
3/19/2019,3:35:04,PM,43
3/19/2019,3:35:05,PM,43
3/19/2019,3:35:06,PM,43
3/19/2019,3:35:07,PM,43
3/19/2019,3:35:08,PM,43
3/19/2019,3:35:09,PM,43
3/19/2019,3:35:11,PM,43
3/19/2019,3:35:12,PM,43
3/19/2019,3:35:13,PM,42
3/19/2019,3:35:15,PM,42
3/19/2019,3:35:16,PM,42
3/19/2019,3:35:17,PM,42
3/19/2019,3:35:18,PM,42
3/19/2019,3:35:19,PM,42
3/19/2019,3:35:20,PM,42
3/19/2019,3:35:21,PM,42
3/19/2019,3:35:22,PM,43
3/19/2019,3:35:23,PM,43
3/19/2019,3:35:24,PM,43
3/19/2019,3:35:25,PM,43
3/19/2019,3:35:26,PM,43
3/19/2019,3:35:27,PM,43
3/19/2019,3:35:28,PM,43
3/19/2019,3:35:29,PM,43
3/19/2019,3:35:30,PM,43
3/19/2019,3:35:31,PM,43
3/19/2019,3:35:32,PM,43
3/19/2019,3:35:33,PM,44
3/19/2019,3:35:34,PM,44
3/19/2019,3:35:35,PM,44
3/19/2019,3:35:36,PM,44
3/19/2019,3:35:37,PM,44
3/19/2019,3:35:38,PM,44
3/19/2019,3:35:39,PM,44
3/19/2019,3:35:40,PM,44
3/19/2019,3:35:41,PM,44
3/19/2019,3:35:42,PM,44
3/19/2019,3:35:43,PM,44
3/19/2019,3:35:44,PM,44
3/19/2019,3:35:45,PM,44
3/19/2019,3:35:46,PM,44
3/19/2019,3:35:47,PM,44
3/19/2019,3:35:48,PM,44
3/19/2019,3:35:49,PM,44
3/19/2019,3:35:50,PM,44
3/19/2019,3:35:51,PM,44
3/19/2019,3:35:52,PM,44
3/19/2019,3:35:53,PM,44
3/19/2019,3:35:54,PM,45
3/19/2019,3:35:55,PM,45
3/19/2019,3:35:56,PM,45
3/19/2019,3:35:57,PM,45
3/19/2019,3:35:58,PM,45
3/19/2019,3:35:59,PM,46
3/19/2019,3:36:00,PM,46
3/19/2019,3:36:01,PM,46
3/19/2019,3:36:02,PM,46
3/19/2019,3:36:03,PM,46
3/19/2019,3:36:04,PM,46
3/19/2019,3:36:05,PM,46
3/19/2019,3:36:06,PM,46
3/19/2019,3:36:07,PM,46
3/19/2019,3:36:08,PM,46
3/19/2019,3:36:09,PM,46
3/19/2019,3:36:10,PM,46
3/19/2019,3:36:11,PM,46
3/19/2019,3:36:12,PM,46
3/19/2019,3:36:13,PM,46
3/19/2019,3:36:14,PM,46
3/19/2019,3:36:15,PM,46
3/19/2019,3:36:16,PM,46
3/19/2019,3:36:17,PM,45
3/19/2019,3:36:18,PM,45
3/19/2019,3:36:19,PM,45
3/19/2019,3:36:20,PM,45
3/19/2019,3:36:21,PM,45
3/19/2019,3:36:22,PM,45
3/19/2019,3:36:23,PM,45
3/19/2019,3:36:24,PM,46
3/19/2019,3:36:25,PM,46
3/19/2019,3:36:26,PM,46
3/19/2019,3:36:27,PM,46
3/19/2019,3:36:28,PM,46
3/19/2019,3:36:29,PM,46
3/19/2019,3:36:30,PM,46
3/19/2019,3:36:31,PM,46
3/19/2019,3:36:32,PM,46
3/19/2019,3:36:33,PM,47
3/19/2019,3:36:34,PM,48
3/19/2019,3:36:35,PM,49
3/19/2019,3:36:36,PM,49
3/19/2019,3:36:37,PM,49
3/19/2019,3:36:38,PM,49
3/19/2019,3:36:39,PM,48
3/19/2019,3:36:40,PM,48
3/19/2019,3:36:41,PM,48
3/19/2019,3:36:42,PM,48
3/19/2019,3:36:43,PM,47
3/19/2019,3:36:44,PM,47
3/19/2019,3:36:45,PM,47
3/19/2019,3:36:46,PM,46
3/19/2019,3:36:47,PM,46
3/19/2019,3:36:48,PM,46
3/19/2019,3:36:49,PM,46
3/19/2019,3:36:50,PM,46
3/19/2019,3:36:51,PM,45
3/19/2019,3:36:52,PM,46
3/19/2019,3:36:53,PM,46
3/19/2019,3:36:54,PM,46
3/19/2019,3:36:55,PM,46
3/19/2019,3:36:56,PM,46
3/19/2019,3:36:57,PM,46
3/19/2019,3:36:58,PM,46
3/19/2019,3:36:59,PM,46
3/19/2019,3:37:00,PM,46
3/19/2019,3:37:01,PM,46
3/19/2019,3:37:02,PM,46
3/19/2019,3:37:03,PM,46
3/19/2019,3:37:04,PM,46
3/19/2019,3:37:05,PM,46
3/19/2019,3:37:06,PM,46
3/19/2019,3:37:07,PM,46
3/19/2019,3:37:08,PM,46
3/19/2019,3:37:09,PM,46
3/19/2019,3:37:10,PM,46
3/19/2019,3:37:11,PM,46
3/19/2019,3:37:12,PM,46
3/19/2019,3:37:13,PM,46
3/19/2019,3:37:14,PM,46
3/19/2019,3:37:15,PM,46
3/19/2019,3:37:16,PM,46
3/19/2019,3:37:17,PM,46
3/19/2019,3:37:18,PM,46
3/19/2019,3:37:19,PM,46
3/19/2019,3:37:20,PM,46
3/19/2019,3:37:21,PM,46
3/19/2019,3:37:22,PM,46
3/19/2019,3:37:23,PM,46
3/19/2019,3:37:24,PM,46
3/19/2019,3:37:25,PM,46
3/19/2019,3:37:26,PM,46
3/19/2019,3:37:27,PM,46
3/19/2019,3:37:28,PM,46
3/19/2019,3:37:29,PM,46
3/19/2019,3:37:30,PM,45
3/19/2019,3:37:31,PM,45
3/19/2019,3:37:32,PM,45
3/19/2019,3:37:33,PM,45
3/19/2019,3:37:34,PM,45
3/19/2019,3:37:35,PM,44
3/19/2019,3:37:36,PM,44
3/19/2019,3:37:37,PM,44
3/19/2019,3:37:38,PM,44
3/19/2019,3:37:39,PM,44
3/19/2019,3:37:40,PM,44
3/19/2019,3:37:41,PM,44
3/19/2019,3:37:42,PM,44
3/19/2019,3:37:43,PM,44
3/19/2019,3:37:44,PM,44
3/19/2019,3:37:45,PM,44
3/19/2019,3:37:46,PM,44
3/19/2019,3:37:47,PM,44
3/19/2019,3:37:48,PM,44
3/19/2019,3:37:49,PM,45
3/19/2019,3:37:50,PM,45
3/19/2019,3:37:51,PM,45
3/19/2019,3:37:52,PM,45
3/19/2019,3:37:53,PM,45
3/19/2019,3:37:54,PM,45
3/19/2019,3:37:55,PM,45
3/19/2019,3:37:56,PM,46
3/19/2019,3:37:57,PM,46
3/19/2019,3:37:58,PM,47
3/19/2019,3:37:59,PM,49
3/19/2019,3:38:00,PM,49
3/19/2019,3:38:01,PM,49
3/19/2019,3:38:02,PM,49
3/19/2019,3:38:03,PM,49
3/19/2019,3:38:04,PM,49
3/19/2019,3:38:05,PM,49
3/19/2019,3:38:06,PM,49
3/19/2019,3:38:07,PM,49
3/19/2019,3:38:08,PM,49
